flow_duration,Header_Length,Protocol Type,Duration,Rate,Drate,fin_flag_number,syn_flag_number,psh_flag_number,ack_flag_number,ece_flag_number,cwr_flag_number,syn_count,fin_count,urg_count,rst_count,HTTP,HTTPS,DNS,Telnet,SMTP,SSH,IRC,TCP,UDP,DHCP,ARP,ICMP,IPv,Tot sum,Min,Max,AVG,Tot size,IAT,Covariance,Variance,category
72.6962196111679,32521.4,13.7,99.8,10.151315369688348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,83.4,169.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,640.6,50.0,206.0,104.17674603174603,119.4,0.0106343984603881,4681.4992539052655,0.9,Benign
39.00590512752533,1872967.6,4.9,73.9,49.73513229242529,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,166.2,1928.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6906.8,793.0,2228.0,1363.0869047619049,915.0,0.0110695123672485,390070.98098356015,0.6,Benign
39.97678661346436,331074.6,11.5,94.2,34.41848887723064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.1,475.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1911.0,60.0,347.2,119.9298219440518,279.6,166523909.7630769,2677.3866874615537,1.0,Benign
12.72392933368683,626296.4,6.0,64.0,51.045535583964494,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,32.0,649.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,12381.4,1514.0,2817.2,2216.16507936508,2093.2,0.0003194093704223,454199.7586414713,0.9,Benign
68.91910564899445,143563.2,6.5,75.1,16.08750663490853,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,541.2,1096.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1753.2,60.0,230.0,112.69252763060813,117.8,166523217.2744001,2827.985356562552,1.0,Benign
37.37173185348511,46374.3,5.4,74.4,1461.1217573245458,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.3,0.0,124.0,265.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8884.6,60.0,2962.0,590.7749229593077,90.9,166523376.99389473,704538.3885987826,1.0,Benign
15.070105004310609,850265.3,6.0,234.3,109.118939006318,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,28.8,735.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3327.0,56.0,2282.0,220.0849312916186,65.0,166523346.7479394,305485.716116923,1.0,Benign
8.816562604904174,83812.3,7.1,78.2,20.442465699458204,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,48.0,158.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2718.2,66.0,1431.2,370.05011904761903,752.0,0.015502905845642,360925.0787498582,0.8,Benign
14.237313795089722,1428388.0,6.0,64.0,90.43130091028864,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,49.0,1286.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9051.0,1514.0,2093.2,1597.8346031746032,1803.6,0.0023340940475463,102862.07818493324,0.4,Benign
114.8016525745392,7691507.0,6.0,232.0,66.02256704009616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,281.0,7579.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,363.0,66.0,66.0,66.0,66.0,0.0045755147933959,0.0,0.0,Benign
53.506507992744446,3404260.8,6.0,70.4,48.056669220202735,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,123.9,3243.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4396.9,45.8,1081.1,599.8266666666666,1077.2,0.0226561069488525,336933.2818253968,0.9,Benign
46.98392622470856,5245.6,7.6,90.8,9.106894007286568,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,17.9,30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1631.8,50.0,317.0,105.46162335600415,104.6,166516405.63884968,6079.557783901506,1.0,Benign
68.08675768375397,1236029.7,7.6,87.2,26.25307388277741,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,1450.9,2449.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8228.9,940.1,2866.0,1871.6686904761905,965.1,0.0045959949493408,1132209.7577884072,0.7,Benign
36.66278617382049,732062.8,4.8,50.8,63.32026060230163,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,27.0,670.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6850.4,61.2,3027.6,386.9141318219105,1658.7,166520710.37259692,1024612.3018358968,1.0,Benign
82.02486255168915,101214.1,10.4,90.7,126.63782502954288,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,376.2,764.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,424.9,51.6,122.2,73.5606746031746,81.2,0.0161052942276,655.4234438618039,0.9,Benign
2.7119870662689207,529061.0,6.0,232.0,176.43864260576294,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,17.0,477.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,363.0,66.0,66.0,66.0,66.0,0.0002274990081787,0.0,0.0,Benign
60.793067932128906,772178.8,7.1,199.9,47.878516187696746,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.5,0.0,155.3,935.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13484.7,66.0,3701.0,898.5315088974492,87.8,166524736.90460688,1011200.5265768238,1.0,Benign
12.075754070281985,855614.9,6.0,133.4,65.38943180374314,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,50.9,839.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14151.3,60.0,4699.6,871.8821657534933,1566.1,166520308.7443816,2113932.7671418,1.0,Benign
26.127075409889223,1406142.2,11.5,203.7,40.37458742216562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.5,1347.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1825.2,60.0,302.0,116.63692810801167,147.4,166521581.18680188,7272.645094663463,1.0,Benign
6.3206144094467165,11334.8,8.2,119.1,35.70757205469222,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7,0.0,36.2,76.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,737.1,91.3,390.0,167.61932539682542,116.5,0.0056426048278808,14358.89676132212,0.9,Benign
74.4167275428772,2139738.0,12.6,83.1,27.98432639441497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.8,1972.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,12511.0,50.0,2962.0,810.0066665137408,654.4,166523551.8253089,1111967.2876306674,1.0,Benign
2.62692255973816,397888.0,6.0,231.0,133.04403135805663,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,15.0,348.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,363.0,66.0,66.0,66.0,66.0,0.0016348838806152,0.0,0.0,Benign
0.2608746528625488,858080.2,6.0,81.7,3456.407070276657,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,182.2,901.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13682.6,94.0,3416.4,881.7796924798628,783.6,166517697.9062729,967245.3034244608,1.0,Benign
41.79697916507721,3228914.0,6.0,80.8,71.45252652536486,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,109.0,2986.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6879.0,66.0,1369.2,1089.8853968253968,1369.2,0.0031178951263427,289177.5252960443,0.9,Benign
21.6185307264328,2072964.2,6.0,131.2,92.21253720441678,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,87.1,1992.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4208.2,210.8,1514.0,793.3282539682539,870.4,0.0010862112045288,443192.0644192492,0.9,Benign
6.423717188835144,197813.8,8.8,87.2,23.56075733326346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,26.5,225.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2617.8,66.0,366.7,170.16577912799272,136.6,166518839.6500148,14667.388169943606,1.0,Benign
1.943553447723389,392914.0,6.0,64.0,148.9530455101298,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,13.0,288.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8327.0,1514.0,1514.0,1514.0,1514.0,0.000403094291687,0.0,0.0,Benign
11.851039624214172,1250327.0,6.0,148.0,94.2110396155638,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,34.0,1116.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,13657.0,50.0,2093.2,883.0606285192276,934.8,166522078.6437409,576942.308081985,1.0,Benign
55.5339781999588,4321949.2,6.0,215.2,73.0093560017662,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,152.0,4053.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1666.2,66.0,1369.2,345.3146031746031,210.8,0.0006814956665039,289177.5252960443,0.9,Benign
12.267905282974244,701711.7,6.0,198.0,57.75645613156375,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,47.3,721.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2213.7,60.0,1075.0,145.57502348786406,67.1,166520898.7639661,62851.85968660611,1.0,Benign
85.32349147796631,216260.9,8.4,118.2,39.742015229511765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,493.6,1071.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,524.0,60.0,145.6,88.5457142857143,119.6,0.0241338968276977,1327.0064036281178,0.9,Benign
1.392553877830505,393130.0,6.0,232.0,212.9175696045599,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,14.0,295.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14055.0,66.0,2962.0,937.5428926182178,66.0,166518788.07892007,755970.724072336,1.0,Benign
7.415594434738159,644662.2,6.0,130.8,83.00049252751955,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,14.0,615.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6010.2,355.6,2962.0,1289.0428571428572,1079.6,0.0018982887268066,1166055.958521542,0.9,Benign
28.043257188797,702768.7,5.3,44.4,26.50545212001232,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,92.8,796.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3655.4,60.0,1152.5,221.30474703444128,534.6,166525081.0476608,133316.9798611879,1.0,Benign
5.293877363204956,349826.0,8.3,117.6,93252.23382517428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.8,336.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1992.0,222.0,1514.0,519.91,239.7,0.006692099571228,273999.28214285715,0.9,Benign
6.626399660110474,25386.0,9.3,147.5,39.655541939734285,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,7.5,23.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1404.1,62.8,617.4,202.61515873015875,425.1,0.0017157077789306,77114.52415715545,0.8,Benign
32.25245702266693,19431.8,13.7,123.5,9.610310013728968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.2,110.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,534.0,58.0,201.9,98.45380952380954,86.2,0.025433611869812,2928.714767573697,0.9,Benign
35.82461948394776,2506580.2,7.1,233.4,78.69378515663223,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,72.0,2300.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,445.0,66.0,148.0,76.5884126984127,82.4,0.0034539937973022,1504.772837238599,0.5,Benign
2.384185791015625e-06,576.7,17.0,4.0,204651.24538109064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3883.3,66.0,754.0,243.1094670302178,449.4,166523097.5481227,46581.13423535928,1.0,Benign
14.055549097061157,666106.6,6.0,215.2,70.45595910527648,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,85.6,741.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,444.0,66.0,147.0,83.3607142857143,75.0,0.0011430978775024,1117.1524234693877,0.9,Benign
38.9164425611496,1001624.4,6.0,200.3,71.27046237700274,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,187.8,1207.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,416.1,66.0,102.0,72.22654761904764,80.7,0.006491208076477,398.58533319161,0.4,Benign
521.0789469718933,38161.1,8.8,119.3,5.764163908515502,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4,0.0,138.1,216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,656.7,63.5,192.8,113.22416666666666,111.0,0.0230594873428344,2597.0969970238093,0.9,Benign
30.402238392829894,1393570.8,7.1,98.9,38.95207544690025,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,51.4,1306.4,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7808.6,912.6,2962.0,1701.3553571428572,1002.9,0.0176176071166992,545375.5262447562,0.9,Benign
14.829111909866333,824836.8,6.0,80.3,128.86885959001262,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,116.9,889.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,26521.6,129.0,3686.0,1704.4153854062174,1716.3,166523721.9038893,690491.4433026217,1.0,Benign
118.040917801857,251875.4,5.9,68.7,13.80784038869474,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,757.9,1586.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19211.8,50.0,4410.0,1280.9426171154269,108.2,166524161.7135695,3086403.444066032,1.0,Benign
1.703213357925415,133518.1,6.0,179.2,71.75605535147989,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,10.7,124.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1806.2,61.2,1369.2,359.2198412698413,354.4,0.0010029077529907,304098.139936256,0.9,Benign
69.59112751483917,4237835.8,4.8,167.7,51.47042441140983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,216.0,4221.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,352.8,60.6,66.0,63.98523809523808,64.8,0.0095448017120361,6.871916099773243,0.9,Benign
267.5425578117371,9640.7,13.7,197.2,0.2642208611035443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,3104.4,63.0,372.4,198.5074743449705,250.8,166516803.76523602,13677.384531245569,1.0,Benign
22.163352131843567,1269992.5,7.7,64.0,69.12047542208032,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,51.8,1211.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,6287.7,54.0,1257.2,375.4491908212186,1097.4,166516300.0524359,266409.46495818096,1.0,Benign
45.66204524040222,1305911.3,7.1,147.2,54.61955694088596,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.2,0.0,149.5,1407.7,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,33318.4,66.0,8754.0,2224.597735465859,100.9,166524624.8089022,7536844.523352806,1.0,Benign
61.928147077560425,65575.7,7.1,88.2,4.367070880211983,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.0,168.8,362.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,839.8,66.0,321.2,142.47785714285715,139.2,0.0168546915054321,10994.40181122449,0.8,Benign
1.3673808574676514,265123.7,5.4,93.4,138.7066920561324,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,10.3,189.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5442.1,60.0,1225.7,797.9984523809524,1080.9,0.0021795034408569,355280.81878160435,0.9,Benign
47.50781993865967,1592365.1,7.1,166.6,59.53865137761435,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.4,0.0,240.7,1858.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,14810.5,66.0,2962.0,985.6688232300036,308.9,166522532.3439298,985655.1845482576,1.0,Benign
72.82075943946839,3671.2,10.4,61.5,4.040461684047616,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.6,18.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,841.6,74.4,204.6,151.9432142857143,133.7,0.0270787000656127,3526.6377736678,0.9,Benign
72.54621796607971,5783091.4,6.0,80.8,72.7880793084174,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,196.0,5279.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,8037.4,66.0,2527.6,1296.8,1514.0,0.0021858930587768,651642.2907936508,0.9,Benign
24.53396692276001,1057599.2,7.1,102.2,36.180381434533416,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,60.7,1064.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,9738.1,854.7,5858.0,2356.924365079365,1157.0,0.0088019132614135,3592657.273745969,0.9,Benign
46.89983611106872,108372.1,14.3,75.2,36.74077831872669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.5,92.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,449.3,54.0,139.7,76.7643253968254,90.0,0.0048410892486572,1344.2493631739733,0.7,Benign
14.824049472808838,4346.6,6.5,77.5,14.019331741628832,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.6,0.0,1.6,6.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,10827.5,54.0,2166.0,704.5648779643129,400.7,166518755.8720046,533318.846459035,1.0,Benign
11.923899626731872,559514.5,9.3,80.0,38.32323702226659,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,28.9,538.3,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,4345.7,50.0,1934.1,246.39242360494683,1711.5,166522936.8622114,118437.54670726629,1.0,Benign
25.333885288238527,1020564.5,7.1,167.3,61.9035750462042,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,107.5,1121.1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,7466.9,66.0,2962.0,491.0304567504219,378.4,166521341.83346623,953948.5936930978,1.0,Benign
73.0653460264206,1292132.3,6.5,72.7,23.26363861117264,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6,0.0,114.9,1325.2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,5618.6,499.0,2817.2,1261.5121825396825,664.5,0.0079913139343261,834368.8473650635,0.9,Benign
29.62194626331329,1626.8,8.7,81.7,14.986504118475064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.4,1.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1881.8,54.0,249.2,121.86508765443364,105.4,166517131.47107372,4901.152439356719,1.0,Benign
371.5133628845215,18906.6,8.8,88.2,0.6724620861494357,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,93.7,170.8,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2561.7,60.0,364.0,167.28463114242138,107.1,166516355.70711958,13022.68286877788,1.0,Benign
38.67875080108642,3455742.9,5.4,157.8,80.7915816232362,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.8,0.0,108.9,3123.9,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1229.4,63.6,500.4,159.43039682539683,499.8,0.0031500101089477,103326.50822064752,0.4,Benign
18.64320616722107,1752.9,11.0,170.1,9.603476278691776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,1.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,581.4,52.7,179.5,95.4379365079365,137.7,0.0136652946472167,2868.4973727639203,0.9,Benign
10.5460373878479,1580914.8,6.0,148.0,120.09246876466987,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,38.0,1265.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,19991.8,66.0,4410.0,1306.9887447124595,934.8,166522720.8014316,1148104.34478573,1.0,Benign
38.13646128177643,666.7,4.8,117.4,0.141013770708272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,512.5,62.8,145.9,92.34388888888888,95.0,0.0387908935546875,1077.719229717813,0.9,Benign
